Txn Hash,Block,Time(UTC),From,To,Token,Token Symbol,Amount/TokenID,Result,Status
96de5d6306faa507c9f74f1c0003d6f4dba1350258aa050d51151c2f0d80eb45,71395143,2025-04-16 21:43:39,TB5wyxUZA8ndhVGvxrk8vZMvFSzDtwRTzR,TDhqMjTnDAUxYraTVLLie9Qd8NDGY91idq,TEpGiLGNB7W9W26LbvtU9wdukrLgLZwFgr,USDTg,0.958218000000000000,SUCCESS,CONFIRMED
96de5d6306faa507c9f74f1c0003d6f4dba1350258aa050d51151c2f0d80eb45,71395143,2025-04-16 21:43:39,TB5wyxUZA8ndhVGvxrk8vZMvFSzDtwRTzR,TDhqMjTnDAUxYraTVLLie9Qd8NDGY91idq,TEpGiLGNB7W9W26LbvtU9wdukrLgLZwFgr,USDTg,0.009678000000000000,SUCCESS,CONFIRMED
74667da5176fcff23b231705a01b50734f875819f698246c1dd8972e7abb2ab2,71391749,2025-04-16 18:53:57,TXmrEM8ZDR6smuXwmYjJyMT6Q3n88MQPUW,TN9gRWAE958XpAgyW9dcRUccKqxveWdT7d,TEpGiLGNB7W9W26LbvtU9wdukrLgLZwFgr,USDTg,49.005000000000000000,SUCCESS,CONFIRMED
74667da5176fcff23b231705a01b50734f875819f698246c1dd8972e7abb2ab2,71391749,2025-04-16 18:53:57,TXmrEM8ZDR6smuXwmYjJyMT6Q3n88MQPUW,TDhqMjTnDAUxYraTVLLie9Qd8NDGY91idq,TEpGiLGNB7W9W26LbvtU9wdukrLgLZwFgr,USDTg,0.495000000000000000,SUCCESS,CONFIRMED
74667da5176fcff23b231705a01b50734f875819f698246c1dd8972e7abb2ab2,71391749,2025-04-16 18:53:57,TDhqMjTnDAUxYraTVLLie9Qd8NDGY91idq,TXmrEM8ZDR6smuXwmYjJyMT6Q3n88MQPUW,TEpGiLGNB7W9W26LbvtU9wdukrLgLZwFgr,USDTg,49.500000000000000000,SUCCESS,CONFIRMED
74667da5176fcff23b231705a01b50734f875819f698246c1dd8972e7abb2ab2,71391749,2025-04-16 18:53:57,TDhqMjTnDAUxYraTVLLie9Qd8NDGY91idq,TDhqMjTnDAUxYraTVLLie9Qd8NDGY91idq,TEpGiLGNB7W9W26LbvtU9wdukrLgLZwFgr,USDTg,0.500000000000000000,SUCCESS,CONFIRMED
3f3f30d8e9a0de64f5383c0d3e491a6d021de268344c4edd7de070fe9b75917c,71391127,2025-04-16 18:22:51,TXmrEM8ZDR6smuXwmYjJyMT6Q3n88MQPUW,TTDW4dFH5JKxoFM8Jm2YZYkpEcAqc1CTQG,TEpGiLGNB7W9W26LbvtU9wdukrLgLZwFgr,USDTg,4.802981000000000000,SUCCESS,CONFIRMED
3f3f30d8e9a0de64f5383c0d3e491a6d021de268344c4edd7de070fe9b75917c,71391127,2025-04-16 18:22:51,TXmrEM8ZDR6smuXwmYjJyMT6Q3n88MQPUW,TDhqMjTnDAUxYraTVLLie9Qd8NDGY91idq,TEpGiLGNB7W9W26LbvtU9wdukrLgLZwFgr,USDTg,0.048514000000000000,SUCCESS,CONFIRMED
3f3f30d8e9a0de64f5383c0d3e491a6d021de268344c4edd7de070fe9b75917c,71391127,2025-04-16 18:22:51,TDhqMjTnDAUxYraTVLLie9Qd8NDGY91idq,TXmrEM8ZDR6smuXwmYjJyMT6Q3n88MQPUW,TEpGiLGNB7W9W26LbvtU9wdukrLgLZwFgr,USDTg,4.851495000000000000,SUCCESS,CONFIRMED
3f3f30d8e9a0de64f5383c0d3e491a6d021de268344c4edd7de070fe9b75917c,71391127,2025-04-16 18:22:51,TDhqMjTnDAUxYraTVLLie9Qd8NDGY91idq,TDhqMjTnDAUxYraTVLLie9Qd8NDGY91idq,TEpGiLGNB7W9W26LbvtU9wdukrLgLZwFgr,USDTg,0.049005000000000000,SUCCESS,CONFIRMED
113ff69ed9577097d3ca7d76e1bf8c55367d08acdf1dcb4e154c85fe8ca12b06,71388896,2025-04-16 16:31:12,TXmrEM8ZDR6smuXwmYjJyMT6Q3n88MQPUW,TTDW4dFH5JKxoFM8Jm2YZYkpEcAqc1CTQG,TEpGiLGNB7W9W26LbvtU9wdukrLgLZwFgr,USDTg,98.010000000000000000,SUCCESS,CONFIRMED
113ff69ed9577097d3ca7d76e1bf8c55367d08acdf1dcb4e154c85fe8ca12b06,71388896,2025-04-16 16:31:12,TXmrEM8ZDR6smuXwmYjJyMT6Q3n88MQPUW,TDhqMjTnDAUxYraTVLLie9Qd8NDGY91idq,TEpGiLGNB7W9W26LbvtU9wdukrLgLZwFgr,USDTg,0.990000000000000000,SUCCESS,CONFIRMED
113ff69ed9577097d3ca7d76e1bf8c55367d08acdf1dcb4e154c85fe8ca12b06,71388896,2025-04-16 16:31:12,TDhqMjTnDAUxYraTVLLie9Qd8NDGY91idq,TXmrEM8ZDR6smuXwmYjJyMT6Q3n88MQPUW,TEpGiLGNB7W9W26LbvtU9wdukrLgLZwFgr,USDTg,99.000000000000000000,SUCCESS,CONFIRMED
113ff69ed9577097d3ca7d76e1bf8c55367d08acdf1dcb4e154c85fe8ca12b06,71388896,2025-04-16 16:31:12,TDhqMjTnDAUxYraTVLLie9Qd8NDGY91idq,TDhqMjTnDAUxYraTVLLie9Qd8NDGY91idq,TEpGiLGNB7W9W26LbvtU9wdukrLgLZwFgr,USDTg,1.000000000000000000,SUCCESS,CONFIRMED
4ba648cbdea6c717347f0f055c3cce2a81660a4bca9a9a7b623c0fd6f6ecc85c,71380578,2025-04-16 09:35:12,TFZZqYgTnuaVUsu3ZS9jULerWjqd7TLtDC,TSjyiJPxeipbf5XsyejKZbftdEh2NtffJu,TEpGiLGNB7W9W26LbvtU9wdukrLgLZwFgr,USDTg,0.002492000000000000,SUCCESS,CONFIRMED
4ba648cbdea6c717347f0f055c3cce2a81660a4bca9a9a7b623c0fd6f6ecc85c,71380578,2025-04-16 09:35:12,TFZZqYgTnuaVUsu3ZS9jULerWjqd7TLtDC,TDhqMjTnDAUxYraTVLLie9Qd8NDGY91idq,TEpGiLGNB7W9W26LbvtU9wdukrLgLZwFgr,USDTg,0.000025000000000000,SUCCESS,CONFIRMED
9029d4b8b74128be06af58f6b62f0f08cf46ec39d7ff0327adb281c67870f471,71380526,2025-04-16 09:32:36,TDhqMjTnDAUxYraTVLLie9Qd8NDGY91idq,TFZZqYgTnuaVUsu3ZS9jULerWjqd7TLtDC,TEpGiLGNB7W9W26LbvtU9wdukrLgLZwFgr,USDTg,49.500000000000000000,SUCCESS,CONFIRMED
9029d4b8b74128be06af58f6b62f0f08cf46ec39d7ff0327adb281c67870f471,71380526,2025-04-16 09:32:36,TDhqMjTnDAUxYraTVLLie9Qd8NDGY91idq,TDhqMjTnDAUxYraTVLLie9Qd8NDGY91idq,TEpGiLGNB7W9W26LbvtU9wdukrLgLZwFgr,USDTg,0.500000000000000000,SUCCESS,CONFIRMED
8ed2397fc7567d52aa31fc8b971031943176c623266b370942024ed18f97595c,71368983,2025-04-15 23:55:15,TDhqMjTnDAUxYraTVLLie9Qd8NDGY91idq,TB5wyxUZA8ndhVGvxrk8vZMvFSzDtwRTzR,TEpGiLGNB7W9W26LbvtU9wdukrLgLZwFgr,USDTg,183.337506000000000000,SUCCESS,CONFIRMED
8ed2397fc7567d52aa31fc8b971031943176c623266b370942024ed18f97595c,71368983,2025-04-15 23:55:15,TDhqMjTnDAUxYraTVLLie9Qd8NDGY91idq,TDhqMjTnDAUxYraTVLLie9Qd8NDGY91idq,TEpGiLGNB7W9W26LbvtU9wdukrLgLZwFgr,USDTg,1.851894000000000000,SUCCESS,CONFIRMED
c05547717f08b5efb94b37ca6df19d26db530fb957021ea9aa4d56fafee6be81,71368729,2025-04-15 23:42:33,TDhqMjTnDAUxYraTVLLie9Qd8NDGY91idq,TB5wyxUZA8ndhVGvxrk8vZMvFSzDtwRTzR,TEpGiLGNB7W9W26LbvtU9wdukrLgLZwFgr,USDTg,4.900500000000000000,SUCCESS,CONFIRMED
c05547717f08b5efb94b37ca6df19d26db530fb957021ea9aa4d56fafee6be81,71368729,2025-04-15 23:42:33,TDhqMjTnDAUxYraTVLLie9Qd8NDGY91idq,TDhqMjTnDAUxYraTVLLie9Qd8NDGY91idq,TEpGiLGNB7W9W26LbvtU9wdukrLgLZwFgr,USDTg,0.049500000000000000,SUCCESS,CONFIRMED
870784794cca3c15d5d053498b6da7873f5ba3aadf529cc20e89a4dcd014c5f7,71368189,2025-04-15 23:15:33,TDhqMjTnDAUxYraTVLLie9Qd8NDGY91idq,TB5wyxUZA8ndhVGvxrk8vZMvFSzDtwRTzR,TEpGiLGNB7W9W26LbvtU9wdukrLgLZwFgr,USDTg,4.950000000000000000,SUCCESS,CONFIRMED
870784794cca3c15d5d053498b6da7873f5ba3aadf529cc20e89a4dcd014c5f7,71368189,2025-04-15 23:15:33,TDhqMjTnDAUxYraTVLLie9Qd8NDGY91idq,TDhqMjTnDAUxYraTVLLie9Qd8NDGY91idq,TEpGiLGNB7W9W26LbvtU9wdukrLgLZwFgr,USDTg,0.050000000000000000,SUCCESS,CONFIRMED
aa20287a07a243faeca56f5bd97bd09328d49644a3b00d8a722e8274ad4a17d6,71337499,2025-04-14 21:33:54,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TDhqMjTnDAUxYraTVLLie9Qd8NDGY91idq,TEpGiLGNB7W9W26LbvtU9wdukrLgLZwFgr,USDTg,1000000000.000000000000000000,SUCCESS,CONFIRMED
